ID,Date,Time,Symbol,Category,LTP,Change_Pct,Prev_High,Prev_Low
1496,2026-07-27,11:45,ECLERX,LOSER,1800,-3.3,1898.6,1811
1497,2026-07-27,11:45,BOROLTD,LOSER,232,-0.15,237.49,226.37
1498,2026-07-27,11:45,HFCL,LOSER,193.8,-1.55,204.78,196.66
1499,2026-07-27,11:45,BIRLACORPN,LOSER,926,-3.2,979,939
1500,2026-07-27,11:45,AEGISLOG,LOSER,1315.4,-2.53,1360,1298.4
1501,2026-07-27,11:45,TATACOMM,LOSER,1737,-2.16,1799.9,1751.7
1502,2026-07-27,11:48,LATENTVIEW,GAINER,319.6,7.95,297,289.3
1503,2026-07-27,11:48,GALLANTT,GAINER,547.25,5,549.9,513.1
1504,2026-07-27,11:48,PPLPHARMA,GAINER,190.46,5.07,182.32,178.24
1505,2026-07-27,11:48,CARTRADE,GAINER,2953.4,11.18,2741.6,2635.6
1506,2026-07-27,11:48,CAPLIPOINT,GAINER,2627.8,6.51,2515.1,2451.4
1507,2026-07-27,11:48,TBOTEK,GAINER,1505.9,5.38,1444.3,1400.1
1508,2026-07-27,11:48,REDINGTON,GAINER,277,6.93,263.65,255.7
1509,2026-07-27,11:48,THYROCARE,GAINER,599.15,6.19,597.6,543
1510,2026-07-27,11:48,PVRINOX,GAINER,1120,5.27,1070,1008.2
1511,2026-07-27,11:48,DALBHARAT,GAINER,1806,-0.27,1872.1,1780.8
1512,2026-07-27,11:48,CONCOR,GAINER,505.65,5.88,484.2,474.4
1513,2026-07-27,11:48,LAURUSLABS,GAINER,1700.8,6.22,1610,1554.9
1514,2026-07-27,11:48,POLYMED,LOSER,1671.4,0.44,1676,1611.1
1515,2026-07-27,11:48,ROUTE,LOSER,540.4,-4.95,609.9,562
1516,2026-07-27,11:48,MRPL,LOSER,164.63,-3.02,177.48,168.61
1517,2026-07-27,11:48,WABAG,LOSER,1956.1,-4.17,2067.2,2011
1518,2026-07-27,11:48,CHENNPETRO,LOSER,1174.1,-3.35,1281.9,1209
1519,2026-07-27,11:48,DBL,GAINER,441.9,5.15,433.75,381.55
1520,2026-07-27,11:48,BANKINDIA,LOSER,139.3,-2.33,143.2,139.82
1521,2026-07-27,11:48,PWL,LOSER,125.27,-2.17,132.6,124.81
1522,2026-07-27,11:48,WELCORP,LOSER,1607.2,0.64,1622.4,1566.2
1523,2026-07-27,11:48,AEGISLOG,LOSER,1311.5,-2.82,1360,1298.4
1524,2026-07-27,11:48,HATSUN,LOSER,870.25,-1.87,891.75,871.7
1525,2026-07-27,11:48,BOROLTD,LOSER,232,-0.15,237.49,226.37
1526,2026-07-27,11:48,HFCL,LOSER,193.95,-1.47,204.78,196.66
1527,2026-07-27,11:48,ECLERX,LOSER,1800.1,-3.3,1898.6,1811
1528,2026-07-27,11:48,ASAHIINDIA,LOSER,873,-1.72,892,863.95
1529,2026-07-27,11:48,BIRLACORPN,LOSER,927.65,-3.03,979,939
1530,2026-07-27,11:48,ZENTEC,GAINER,1699.5,-3.91,1792,1746
1531,2026-07-27,11:51,PPLPHARMA,GAINER,190.25,4.95,182.32,178.24
1532,2026-07-27,11:51,REDINGTON,GAINER,277.35,7.06,263.65,255.7
1533,2026-07-27,11:51,DALBHARAT,GAINER,1810,-0.04,1872.1,1780.8
1534,2026-07-27,11:51,ETERNAL,GAINER,294.4,5.14,285,276.55
1535,2026-07-27,11:51,CAPLIPOINT,GAINER,2628.8,6.55,2515.1,2451.4
1536,2026-07-27,11:51,THYROCARE,GAINER,598.95,6.15,597.6,543
1537,2026-07-27,11:51,TBOTEK,GAINER,1503,5.18,1444.3,1400.1
1538,2026-07-27,11:51,PVRINOX,GAINER,1119,5.17,1070,1008.2
1539,2026-07-27,11:51,GALLANTT,GAINER,547.25,5,549.9,513.1
1540,2026-07-27,11:51,POLYMED,LOSER,1672.4,0.5,1676,1611.1
1541,2026-07-27,11:51,ROUTE,LOSER,540.7,-4.9,609.9,562
1542,2026-07-27,11:51,WABAG,LOSER,1955,-4.22,2067.2,2011
1543,2026-07-27,11:51,MRPL,LOSER,165.2,-2.68,177.48,168.61
1544,2026-07-27,11:51,DBL,GAINER,441.4,5.03,433.75,381.55
1545,2026-07-27,11:51,CARTRADE,GAINER,2950,11.05,2741.6,2635.6
1546,2026-07-27,11:51,PWL,LOSER,125.32,-2.13,132.6,124.81
1547,2026-07-27,11:51,CHENNPETRO,LOSER,1176.8,-3.13,1281.9,1209
1548,2026-07-27,11:51,WELCORP,LOSER,1602.3,0.34,1622.4,1566.2
1549,2026-07-27,11:51,BANKINDIA,LOSER,139.11,-2.46,143.2,139.82
1550,2026-07-27,11:51,BOROLTD,LOSER,231.83,-0.22,237.49,226.37
1551,2026-07-27,11:51,AEGISLOG,LOSER,1311.7,-2.81,1360,1298.4
1552,2026-07-27,11:51,HFCL,LOSER,193.5,-1.7,204.78,196.66
1553,2026-07-27,11:51,HATSUN,LOSER,870.5,-1.84,891.75,871.7
1554,2026-07-27,11:51,ECLERX,LOSER,1800.1,-3.3,1898.6,1811
1555,2026-07-27,11:51,ZENTEC,GAINER,1698.4,-3.97,1792,1746
1556,2026-07-27,11:51,LATENTVIEW,GAINER,318.7,7.65,297,289.3
1557,2026-07-27,11:51,TATACOMM,LOSER,1733.9,-2.33,1799.9,1751.7
1558,2026-07-27,11:51,THERMAX,LOSER,4425,-1.97,4573,4465.5
1559,2026-07-27,11:51,CONCOR,GAINER,505.15,5.78,484.2,474.4
1560,2026-07-27,11:54,ZENTEC,GAINER,1695.5,-4.14,1792,1746
1561,2026-07-27,11:54,CAPLIPOINT,GAINER,2624.6,6.38,2515.1,2451.4
1562,2026-07-27,11:54,DBL,GAINER,437.25,4.05,433.75,381.55
1563,2026-07-27,11:54,CONCOR,GAINER,505.65,5.88,484.2,474.4
1564,2026-07-27,11:54,REDINGTON,GAINER,277.1,6.97,263.65,255.7
1565,2026-07-27,11:54,LATENTVIEW,GAINER,318.1,7.45,297,289.3
1566,2026-07-27,11:54,GALLANTT,GAINER,547.25,5,549.9,513.1
1567,2026-07-27,11:54,PPLPHARMA,GAINER,189.82,4.72,182.32,178.24
1568,2026-07-27,11:54,CARTRADE,GAINER,2948.3,10.99,2741.6,2635.6
1569,2026-07-27,11:54,TBOTEK,GAINER,1516.6,6.13,1444.3,1400.1
1570,2026-07-27,11:54,ETERNAL,GAINER,294.5,5.18,285,276.55
1571,2026-07-27,11:54,DALBHARAT,GAINER,1808.3,-0.14,1872.1,1780.8
1572,2026-07-27,11:54,PVRINOX,GAINER,1119,5.17,1070,1008.2
1573,2026-07-27,11:54,POLYMED,LOSER,1668.2,0.25,1676,1611.1
1574,2026-07-27,11:54,ROSSARI,GAINER,513.2,4.78,497.75,487
1575,2026-07-27,11:54,WABAG,LOSER,1957.6,-4.1,2067.2,2011
1576,2026-07-27,11:54,ROUTE,LOSER,539.8,-5.06,609.9,562
1577,2026-07-27,11:54,CHENNPETRO,LOSER,1175.4,-3.24,1281.9,1209
1578,2026-07-27,11:54,MRPL,LOSER,165.14,-2.72,177.48,168.61
1579,2026-07-27,11:54,BANKINDIA,LOSER,139.13,-2.45,143.2,139.82
1580,2026-07-27,11:54,PWL,LOSER,125.22,-2.21,132.6,124.81
1581,2026-07-27,11:54,HATSUN,LOSER,869,-2.01,891.75,871.7
1582,2026-07-27,11:54,BOROLTD,LOSER,231.55,-0.34,237.49,226.37
1583,2026-07-27,11:54,WELCORP,LOSER,1605.5,0.54,1622.4,1566.2
1584,2026-07-27,11:54,TATACOMM,LOSER,1734,-2.33,1799.9,1751.7
1585,2026-07-27,11:54,HFCL,LOSER,193.64,-1.63,204.78,196.66
1586,2026-07-27,11:54,AEGISLOG,LOSER,1315,-2.56,1360,1298.4
1587,2026-07-27,11:54,THERMAX,LOSER,4424,-1.99,4573,4465.5
1588,2026-07-27,11:54,MTARTECH,LOSER,5578,-3.91,5887,5700
1589,2026-07-27,11:57,CAPLIPOINT,GAINER,2622.2,6.29,2515.1,2451.4
1590,2026-07-27,11:57,DBL,GAINER,437.7,4.15,433.75,381.55
1591,2026-07-27,11:57,REDINGTON,GAINER,278,7.32,263.65,255.7
1592,2026-07-27,11:57,CARTRADE,GAINER,2953.8,11.2,2741.6,2635.6
1593,2026-07-27,11:57,GALLANTT,GAINER,547.25,5,549.9,513.1
1594,2026-07-27,11:57,CONCOR,GAINER,505.6,5.87,484.2,474.4
1595,2026-07-27,11:57,PPLPHARMA,GAINER,189.84,4.73,182.32,178.24
1596,2026-07-27,11:57,ETERNAL,GAINER,294.7,5.25,285,276.55
1597,2026-07-27,11:57,TBOTEK,GAINER,1514.1,5.96,1444.3,1400.1
1598,2026-07-27,11:57,THYROCARE,GAINER,599.45,6.24,597.6,543
1599,2026-07-27,11:57,DALBHARAT,GAINER,1808.3,-0.14,1872.1,1780.8
1600,2026-07-27,11:57,PVRINOX,GAINER,1118,5.08,1070,1008.2
1601,2026-07-27,11:57,ZENTEC,GAINER,1698,-4,1792,1746
1602,2026-07-27,11:57,POLYMED,LOSER,1667.3,0.2,1676,1611.1
1603,2026-07-27,11:57,ROUTE,LOSER,540.65,-4.91,609.9,562
1604,2026-07-27,11:57,MRPL,LOSER,164.92,-2.85,177.48,168.61
1605,2026-07-27,11:57,WABAG,LOSER,1956.9,-4.13,2067.2,2011
1606,2026-07-27,11:57,CHENNPETRO,LOSER,1174.2,-3.34,1281.9,1209
1607,2026-07-27,11:57,BANKINDIA,LOSER,138.83,-2.66,143.2,139.82
1608,2026-07-27,11:57,WELCORP,LOSER,1604.3,0.46,1622.4,1566.2
1609,2026-07-27,11:57,LATENTVIEW,GAINER,318.1,7.45,297,289.3
1610,2026-07-27,11:57,PWL,LOSER,125.36,-2.1,132.6,124.81
1611,2026-07-27,11:57,BOROLTD,LOSER,231.5,-0.36,237.49,226.37
1612,2026-07-27,11:57,HATSUN,LOSER,869,-2.01,891.75,871.7
1613,2026-07-27,11:57,HFCL,LOSER,193.53,-1.69,204.78,196.66
1614,2026-07-27,11:57,AEGISLOG,LOSER,1314.2,-2.62,1360,1298.4
1615,2026-07-27,11:57,MTARTECH,LOSER,5565,-4.13,5887,5700
1616,2026-07-27,11:57,TATACOMM,LOSER,1733,-2.38,1799.9,1751.7
1617,2026-07-27,11:57,THERMAX,LOSER,4422.5,-2.03,4573,4465.5
1618,2026-07-27,12:00,ZENTEC,GAINER,1698.1,-3.99,1792,1746
1619,2026-07-27,12:00,TBOTEK,GAINER,1513.7,5.93,1444.3,1400.1
1620,2026-07-27,12:00,GALLANTT,GAINER,547.25,5,549.9,513.1
1621,2026-07-27,12:00,PPLPHARMA,GAINER,190.16,4.9,182.32,178.24
1622,2026-07-27,12:00,KFINTECH,GAINER,914.1,6.57,872.2,855.6
1623,2026-07-27,12:00,ANANTRAJ,GAINER,615.25,4.89,591.65,576
1624,2026-07-27,12:00,CARTRADE,GAINER,2951.4,11.11,2741.6,2635.6
1625,2026-07-27,12:00,POLYMED,LOSER,1666.6,0.16,1676,1611.1
1626,2026-07-27,12:00,MRPL,LOSER,164.69,-2.98,177.48,168.61
1627,2026-07-27,12:00,ETERNAL,GAINER,295.5,5.54,285,276.55
1628,2026-07-27,12:00,CONCOR,GAINER,505.85,5.93,484.2,474.4
1629,2026-07-27,12:00,REDINGTON,GAINER,277.35,7.06,263.65,255.7
1630,2026-07-27,12:00,ROUTE,LOSER,540.5,-4.93,609.9,562
1631,2026-07-27,12:00,LATENTVIEW,GAINER,320.5,8.26,297,289.3
1632,2026-07-27,12:00,WABAG,LOSER,1956.3,-4.16,2067.2,2011
1633,2026-07-27,12:00,CHENNPETRO,LOSER,1173.8,-3.38,1281.9,1209
1634,2026-07-27,12:00,DBL,GAINER,438.1,4.25,433.75,381.55
1635,2026-07-27,12:00,BANKINDIA,LOSER,138.74,-2.72,143.2,139.82
1636,2026-07-27,12:00,CAPLIPOINT,GAINER,2628,6.52,2515.1,2451.4
1637,2026-07-27,12:00,PWL,LOSER,125.3,-2.15,132.6,124.81
1638,2026-07-27,12:00,HATSUN,LOSER,869,-2.01,891.75,871.7
1639,2026-07-27,12:00,WELCORP,LOSER,1607.5,0.66,1622.4,1566.2
1640,2026-07-27,12:00,BOROLTD,LOSER,232.43,0.04,237.49,226.37
1641,2026-07-27,12:00,MTARTECH,LOSER,5565,-4.13,5887,5700
1642,2026-07-27,12:00,THERMAX,LOSER,4421.5,-2.05,4573,4465.5
1643,2026-07-27,12:00,TATACOMM,LOSER,1733.5,-2.35,1799.9,1751.7
1644,2026-07-27,12:00,HFCL,LOSER,194,-1.45,204.78,196.66
1645,2026-07-27,12:00,AEGISLOG,LOSER,1317,-2.42,1360,1298.4
